source,ccn,providerName,legalBusinessName,ownershipType,address,city,state,zipCode,telephone,averageResidentsPerDay,nurseHoursPerResidentDay,estimatedNursingFte,facilitiesInChain,chainName,targetScore,sizeRationale,nextStep
CMS nursing home provider info,43A138,Medicine Wheel Village,Legal Business Name Not Available,Non profit - Other,24266 AIRPORT ROAD,EAGLE BUTTE,SD,57625,6059648155,27.3,4.794,16.4,0,,70,27.3 residents × 4.794 nursing hours/resident/day ÷ 8h = 16.4 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,445447,MISSION CONVALESCENT HOME,"OLD FOLKS MISSION CENTER,INC.",Non profit - Corporation,118 GLASS ST,JACKSON,TN,38301,7314242951,41.7,2.463,12.8,0,,70,41.7 residents × 2.463 nursing hours/resident/day ÷ 8h = 12.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,455611,OLNEY REHABILITATION AND CARE CENTER,OLNEY-HAMILTON HOSPITAL DISTRICT,For profit - Corporation,1402 W ELM,OLNEY,TX,76374,9405645631,35.3,3.165,14.0,0,,70,35.3 residents × 3.165 nursing hours/resident/day ÷ 8h = 14.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,475058,Menig Nursing Home,"GIFFORD RETIREMENT COMMUNITY, INC",Non profit - Corporation,215 Tom Wicker Lane,Randolph Center,VT,05061,8027287800,29.9,4.255,15.9,0,,70,29.9 residents × 4.255 nursing hours/resident/day ÷ 8h = 15.9 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,505469,THE TERRACES AT SKYLINE,PRESBYTERIAN RETIREMENT COMMUNITIES NORTHWEST,Non profit - Corporation,715 9TH AVENUE,SEATTLE,WA,98104,2064071700,28.2,4.604,16.2,0,,70,28.2 residents × 4.604 nursing hours/resident/day ÷ 8h = 16.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,505516,Washington Soldiers Home,STATE OF WASHINGTON WASHINGTON SOLDIERS HOME,Government - State,1301 ORTING-KAPOWSIN HWY E,ORTING,WA,98360,3608934515,89.2,4.270,47.6,0,,70,89.2 residents × 4.270 nursing hours/resident/day ÷ 8h = 47.6 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,51E154,MAIN STREET CARE,Legal Business Name Not Available,Non profit - Corporation,"115 SUMMERS HOSPITAL ROAD, SUITE 300",HINTON,WV,25951,3044666090,30.3,4.055,15.4,0,,70,30.3 residents × 4.055 nursing hours/resident/day ÷ 8h = 15.4 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525172,Jewish Home and Care Center,"JEWISH HOME AND CARE CENTER, INC",Non profit - Corporation,1414 N PROSPECT AVE,MILWAUKEE,WI,53202,4142762627,79.8,5.014,50.0,0,,70,79.8 residents × 5.014 nursing hours/resident/day ÷ 8h = 50.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525509,Good Shepherd Services LTD,"GOOD SHEPHERD HOME, LTD",Non profit - Corporation,607 Bronson Rd,Seymour,WI,54165,9208336856,28.9,4.476,16.2,0,,70,28.9 residents × 4.476 nursing hours/resident/day ÷ 8h = 16.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,525537,Lasata Care Center,COUNTY OF OZAUKEE,Government - County,W76 N677 Wauwatosa Rd,Cedarburg,WI,53012,2623775060,72.6,5.726,52.0,0,,70,72.6 residents × 5.726 nursing hours/resident/day ÷ 8h = 52.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,52A251,Norwood Health Ctr-Central,Legal Business Name Not Available,Government - County,1600 N Chestnut Ave,Marshfield,WI,54449,7153842188,23.3,6.122,17.8,0,,70,23.3 residents × 6.122 nursing hours/resident/day ÷ 8h = 17.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,555211,EXTENDED CARE HOSPITAL OF WESTMINSTER,EXTENDED CARE HOSPITAL OF WESTMINSTER,For profit - Partnership,206 HOSPITAL CIRCLE,WESTMINSTER,CA,92683,7148912769,96.0,3.764,45.2,0,,70,96.0 residents × 3.764 nursing hours/resident/day ÷ 8h = 45.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,555758,NEW BETHANY SKILLED NURSING,NEW BETHANY,Non profit - Corporation,1441 BERKELEY DR,LOS BANOS,CA,93635,2098278949,28.9,4.447,16.1,0,,70,28.9 residents × 4.447 nursing hours/resident/day ÷ 8h = 16.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,555902,HEIGHT STREET SKILLED CARE,HEIGHT STREET SKILLED CARE LLC,For profit - Limited Liability company,1611 HEIGHT STREET,BAKERSFIELD,CA,93305,6617481300,89.0,4.237,47.1,0,,70,89.0 residents × 4.237 nursing hours/resident/day ÷ 8h = 47.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,675740,KNOPP NURSING & REHAB CENTER INC,KNOPP NURSING & REHABILITATION CENTER INC,For profit - Corporation,202 BILLIE DR,FREDERICKSBURG,TX,78624,8309978840,36.3,3.093,14.0,0,,70,36.3 residents × 3.093 nursing hours/resident/day ÷ 8h = 14.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,676079,Park View Nursing Care Center,MULESHOE AREA HOSPITAL DISTRICT,Government - Hospital district,1100 W Ave J,Muleshoe,TX,79347,8062727578,33.9,3.486,14.8,0,,70,33.9 residents × 3.486 nursing hours/resident/day ÷ 8h = 14.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,676355,Brenham Healthcare Center,"BRENHAM HEALTHCARE CENTER, LLC",For profit - Individual,1303 Hwy 290 E,Brenham,TX,77833,9798307100,33.2,3.558,14.8,0,,70,33.2 residents × 3.558 nursing hours/resident/day ÷ 8h = 14.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,05A315,HAYES CONVALESCENT HOSPITAL,Legal Business Name Not Available,For profit - Limited Liability company,1250 HAYES STREET,SAN FRANCISCO,CA,94117,4159318806,29.6,3.997,14.8,0,,69,29.6 residents × 3.997 nursing hours/resident/day ÷ 8h = 14.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,065345,"SUITES AT SOMEREN GLEN CARE CENTER, THE",CHRISTIAN LIVING NEIGHBORHOODS,Non profit - Corporation,5000 E ARAPAHOE RD,CENTENNIAL,CO,80122,3037795000,84.9,4.633,49.2,0,,69,84.9 residents × 4.633 nursing hours/resident/day ÷ 8h = 49.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,08A006,JEANNE JUGAN RESIDENCE,Legal Business Name Not Available,Non profit - Corporation,185 SALEM CHURCH ROAD,NEWARK,DE,19713,3023685886,20.8,6.780,17.6,0,,69,20.8 residents × 6.780 nursing hours/resident/day ÷ 8h = 17.6 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,095020,STODDARD BAPTIST NURSING HOME,STODDARD BAPTIST HOME,Non profit - Corporation,1818 NEWTON ST. NW,WASHINGTON,DC,20010,2023287400,103.9,3.393,44.1,0,,69,103.9 residents × 3.393 nursing hours/resident/day ÷ 8h = 44.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,125014,ARCADIA RETIREMENT RESIDENCE,ARCADIA RETIREMENT RESIDENCE,Non profit - Corporation,1434 PUNAHOU STREET,HONOLULU,HI,96822,8089410941,85.2,4.612,49.1,0,,69,85.2 residents × 4.612 nursing hours/resident/day ÷ 8h = 49.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,145285,BUCKINGHAM PAVILION,BUCKINGHAM PAVILION INC,For profit - Corporation,2625 WEST TOUHY AVENUE,CHICAGO,IL,60645,7739735333,117.7,2.729,40.2,0,,69,117.7 residents × 2.729 nursing hours/resident/day ÷ 8h = 40.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,145767,PAUL HOUSE & HEALTH CR CTR,PAUL HOUSE & HEALTH CARE CENTER LLC,For profit - Limited Liability company,3800 NORTH CALIFORNIA AVENUE,CHICAGO,IL,60618,7734784222,97.5,3.773,46.0,0,,69,97.5 residents × 3.773 nursing hours/resident/day ÷ 8h = 46.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,145852,EDEN VISTA PROSPECT HEIGHTS,PROSPECT HEIGHTS OPERATIONS LLC,For profit - Corporation,700 EAST EUCLID AVENUE,PROSPECT HEIGHTS,IL,60070,8477972700,23.3,5.927,17.3,0,,69,23.3 residents × 5.927 nursing hours/resident/day ÷ 8h = 17.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,145853,CENTRAL BAPTIST VILLAGE,CENTRAL BAPTIST HOME FOR THE AGED,Non profit - Church related,4747 NORTH CANFIELD AVENUE,NORRIDGE,IL,60656,7085838500,86.1,4.561,49.1,0,,69,86.1 residents × 4.561 nursing hours/resident/day ÷ 8h = 49.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,146095,EVENGLOW LODGE,EVENGLOW LODGE,Non profit - Other,215 EAST WASHINGTON,PONTIAC,IL,61764,8158424613,25.7,5.078,16.3,0,,69,25.7 residents × 5.078 nursing hours/resident/day ÷ 8h = 16.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,146165,"ADMIRAL AT THE LAKE, THE",ADMIRAL AT THE LAKE,Non profit - Corporation,933 WEST FOSTER AVENUE,CHICAGO,IL,60640,7736545121,28.4,4.446,15.8,0,,69,28.4 residents × 4.446 nursing hours/resident/day ÷ 8h = 15.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,14E579,La Bella of Sterling,Legal Business Name Not Available,For profit - Limited Liability company,3601 SIXTEENTH AVENUE,STERLING,IL,61081,8156260233,39.4,2.480,12.2,0,,69,39.4 residents × 2.480 nursing hours/resident/day ÷ 8h = 12.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,155364,BYRON HEALTH CENTER,HENDRICKS COUNTY HOSPITAL,Non profit - Other,1661 BEACON STREET,FORT WAYNE,IN,46805,2606373166,100.3,1.193,15.0,0,,69,100.3 residents × 1.193 nursing hours/resident/day ÷ 8h = 15.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,155535,WILLOW CROSSING HEALTH & REHABILITATION CENTER,WITHAM MEMORIAL HOSPITAL,Government - County,3550 CENTRAL AVE,COLUMBUS,IN,47203,8123799669,102.3,3.456,44.2,0,,69,102.3 residents × 3.456 nursing hours/resident/day ÷ 8h = 44.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,155586,LUTHERAN LIFE VILLAGES,ADAMS COUNTY MEMORIAL HOSPITAL,Non profit - Corporation,6701 S ANTHONY BLVD,FORT WAYNE,IN,46816,2604471591,92.8,4.081,47.3,0,,69,92.8 residents × 4.081 nursing hours/resident/day ÷ 8h = 47.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,165219,Laurens Care Center,LAURENS SENIOR PIONEERS INC,Non profit - Corporation,304 East Veterans Road,Laurens,IA,50554,7128454915,28.2,4.297,15.1,0,,69,28.2 residents × 4.297 nursing hours/resident/day ÷ 8h = 15.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,165320,"Zearing Health Care, LLC",ZEARING HEALTH CARE CENTER LLC,For profit - Limited Liability company,404 East Garfield St,Zearing,IA,50278,6414877631,31.8,3.683,14.6,0,,69,31.8 residents × 3.683 nursing hours/resident/day ÷ 8h = 14.6 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,165592,Savannah Heights,PLEASANT MANOR CARE CENTER INC,For profit - Corporation,601 S Prairie Street,Mount Pleasant,IA,52641,3193858095,31.1,3.853,15.0,0,,69,31.1 residents × 3.853 nursing hours/resident/day ÷ 8h = 15.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,175468,PRAIRIE MISSION RETIREMENT VILLAGE,PRAIRIE MISSION RETIREMENT VILLAGE,Non profit - Corporation,242 CARROLL STREET,SAINT PAUL,KS,66771,6204492400,29.4,4.037,14.8,0,,69,29.4 residents × 4.037 nursing hours/resident/day ÷ 8h = 14.8 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,175471,WESTY COMMUNITY CARE HOME,WESTY COMMUNITY CARE HOME INC,Non profit - Corporation,105 N HIGHWAY 99,WESTMORELAND,KS,66549,7854572801,28.7,4.254,15.3,0,,69,28.7 residents × 4.254 nursing hours/resident/day ÷ 8h = 15.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,17E597,KIOWA HOSPITAL DISTRICT MANOR,Legal Business Name Not Available,Government - Hospital district,1020 MAIN STREET,KIOWA,KS,67070,6208254117,22.0,6.341,17.4,0,,69,22.0 residents × 6.341 nursing hours/resident/day ÷ 8h = 17.4 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,17E658,PHILLIPS COUNTY RETIREMENT CENTER,Legal Business Name Not Available,Non profit - Corporation,1300 STATE STREET,PHILLIPSBURG,KS,67661,7855432131,29.1,4.214,15.3,0,,69,29.1 residents × 4.214 nursing hours/resident/day ÷ 8h = 15.3 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,185440,Village Care Center,"BAPTIST CONVALESCENT CENTER, INC.",For profit - Corporation,2990 Riggs Avenue,Erlanger,KY,41018,8597279330,88.4,4.400,48.6,0,,69,88.4 residents × 4.400 nursing hours/resident/day ÷ 8h = 48.6 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,195324,FAIR CITY HEALTH AND REHAB,2000 FRANK SNF LLC,For profit - Limited Liability company,2000 MAIN STREET,FRANKLINTON,LA,70438,9858394491,98.2,3.683,45.2,0,,69,98.2 residents × 3.683 nursing hours/resident/day ÷ 8h = 45.2 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,205099,Rumford Community Home,RUMFORD COMMUNITY HOME CORPORATION,Non profit - Corporation,11 JOHN F KENNEDY LANE,RUMFORD,ME,04276,2073647863,29.6,4.049,15.0,0,,69,29.6 residents × 4.049 nursing hours/resident/day ÷ 8h = 15.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,215095,MONTCARE AT BETHESDA,BETHESDA OPERATOR LLC,For profit - Limited Liability company,6530 DEMOCRACY BOULEVARD,BETHESDA,MD,20817,3015309000,104.8,3.320,43.5,0,,69,104.8 residents × 3.320 nursing hours/resident/day ÷ 8h = 43.5 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,215223,Charlestown Community Inc,"CHARLESTOWN COMMUNITY, INC",For profit - Corporation,719 MAIDEN CHOICE LANE,CATONSVILLE,MD,21228,4102479700,83.0,4.775,49.5,0,,69,83.0 residents × 4.775 nursing hours/resident/day ÷ 8h = 49.5 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,245238,Mahnomen Health Center,MAHNOMEN HEALTH CENTER,Government - City/county,414 WEST JEFFERSON AVENUE,MAHNOMEN,MN,56557,2189352511,28.5,4.242,15.1,0,,69,28.5 residents × 4.242 nursing hours/resident/day ÷ 8h = 15.1 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,245273,Franklin Restorative Care Center,RENVILLE FRANKLIN HOLDINGS LLC,For profit - Corporation,900 3RD STREET SOUTH,FRANKLIN,MN,55333,5075572211,35.0,3.195,14.0,0,,69,35.0 residents × 3.195 nursing hours/resident/day ÷ 8h = 14.0 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS nursing home provider info,245366,HILLTOP HEALTHCARE REHABILITATION AND SKILLED NURS,JENSEN HEALTH LLC,For profit - Partnership,2501 RICE LAKE ROAD,DULUTH,MN,55811,2186256400,105.4,3.310,43.6,0,,69,105.4 residents × 3.310 nursing hours/resident/day ÷ 8h = 43.6 estimated nursing FTE,"Find official domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
