source,ccn,providerName,ownershipType,address,city,state,zipCode,telephone,medicareEpisodesProxy,targetScore,sizeRationale,nextStep
CMS home health provider info,467236,DIXIE HOME REHAB,PROPRIETARY,352 EAST RIVERSIDE DRIVE,ST. GEORGE,UT,84790,4356288347,945,59,945 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,497541,"HOME & HEART HEALTH, INC",PROPRIETARY,701 KENMORE AVE SUITE 101A,FREDERICKSBURG,VA,22401,5408993666,942,59,942 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,517092,MOUNTAINEER HOMECARE,PROPRIETARY,"400 TRACY WAY, SUITE 100",CHARLESTON,WV,25311,3047200205,940,59,940 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037417,"ADVISACARE SOLUTIONS OF ARIZONA, LLC",PROPRIETARY,"3602 E GREENWAY RD., STE 104",PHOENIX,AZ,85032,6232719755,957,58,957 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,553197,STARLIGHT HOME HEALTH SERVICES,PROPRIETARY,220 N GLENOAKS BLVD SUITE C,BURBANK,CA,91502,8188496044,955,58,955 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559108,"DAY LIGHT HOME HEALTH, INC",PROPRIETARY,3100 W BURBANK BLVD SUITE 102,BURBANK,CA,91505,8182394249,955,58,955 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,067169,CANYON HOME CARE,PROPRIETARY,4850 HAHNS PEAK DR,LOVELAND,CO,80538,9703305655,956,58,956 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,077223,UTOPIA HOME CARE INC,PROPRIETARY,444 FOXON ROAD,EAST HAVEN,CT,06512,2034663050,952,58,952 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107120,ACCOMPLISHED HOME CARE,PROPRIETARY,10508 N DALE MABRY HWY,TAMPA,FL,33618,8138728566,951,58,951 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107527,VISITING NURSE ASSOCIATION OF FLORIDA INC,NON-PROFIT,8147 COPERNICUS WAY STE 101,TRINITY,FL,34655,7278458099,958,58,958 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,147664,"INSPIRED HOMECARE OF ILLINOIS, LLC",PROPRIETARY,"2100 MANCHESTER RD, STE 1745, BLDG C",WHEATON,IL,60187,6309637824,954,58,954 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,148278,"MEDIC HOME HEALTH CARE, LLC",PROPRIETARY,109 ROYCE RD. STE D,BOLINGBROOK,IL,60440,8882076250,950,58,950 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,177289,MEADOWLARK HILLS HOME HEALTH,PROPRIETARY,2121 MEADOWLARK RD,MANHATTAN,KS,66502,7855379497,956,58,956 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,227015,HOLYOKE VISITING NURSE ASSOC,NON-PROFIT,575 BEECH STREET,HOLYOKE,MA,01040,4138875543,957,58,957 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,347248,LIBERTY HOME CARE,PROPRIETARY,46 MCNEILL PLAZA,WHITEVILLE,NC,28472,9106425808,952,58,952 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,317064,PROMISE CARE NJ,PROPRIETARY,"4914 KENNEDY BOULEVARD, SUITE #203",WEST NEW YORK,NJ,07093,2014186800,956,58,956 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,297319,OMNIA HOME CARE LLC,-,350 FALCON RDIGE PKWY STE 101,MESQUITE,NV,89027,4358170247,957,58,957 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377701,LIFESPRING EDMOND HOME HEALTH,PROPRIETARY,"1900 E 15TH STREET, STE 500C",EDMOND,OK,73034,4057356122,955,58,955 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447086,METHODIST ALLIANCE HOME CARE,NON-PROFIT,"6400 SHELBY VIEW DR, SUITE 101",MEMPHIS,TN,38134,9015161800,953,58,953 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,677264,DIRECT HEALTH CARE INC,PROPRIETARY,7402 UNIVERSITY AVE,LUBBOCK,TX,79423,8067933999,960,58,960 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,677847,EXCEL PLUS HOME HEALTH LLC,PROPRIETARY,1701 N COLLINS BLVD STE 3000A,RICHARDSON,TX,75080,9723867744,960,58,960 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747642,JEFTONS HEALTH CARE SERVICES INC,PROPRIETARY,337 OAKS TRAIL STE 105,GARLAND,TX,75043,4696770086,952,58,952 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,497288,ADORATION HOME HEALTH,NON-PROFIT,"165 PLAZA ROAD, SUITE 20",WISE,VA,24293,2765234915,960,58,960 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047128,ELITE HOME HEALTH,PROPRIETARY,"4200 N WASHINGTON STREET, SUITE 1",FORREST CITY,AR,72335,8702610188,971,57,971 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037262,ASSISTEO HOME HEALTH,PROPRIETARY,"2929 NORTH 44TH STREET, SUITE 130",PHOENIX,AZ,85018,6025350610,965,57,965 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,037500,ANGELS CARE HOME HEALTH OF ARIZONA NO 5,PROPRIETARY,"1030 N SAN FRANCISCO ST, STE 110",FLAGSTAFF,AZ,86001,9287737570,964,57,964 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059076,BONUM HOME HEALTH SERVICES,PROPRIETARY,"2000 W MAGNOLIA, SUITE 206",BURBANK,CA,91506,8185563711,966,57,966 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059085,"AMERICAN HOME HEALTH, INC.",PROPRIETARY,"11631 VICTORY BLVD, STE 205",N HOLLYWOOD,CA,91606,8185076929,967,57,967 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059111,SAN DIEGO HOME HEALTH CARE SERVICES INC,PROPRIETARY,5050 AVENIDA ENCINAS,CARLSBAD,CA,92008,7604367344,970,57,970 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059211,24-7 QUALITY INFUSION AND HOME HEALTH INC,PROPRIETARY,2659 TOWNSGATE RD STE 132,WESTLAKE VILLAGE,CA,91361,8054946700,964,57,964 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059589,MISSION HOME HEALTH OF CENTRAL COAST,PROPRIETARY,"200 SOUTH 13TH STREET, SUITES 204 & 205",GROVER BEACH,CA,93433,8059271212,966,57,966 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,553134,"SAINT RITA HOME HEALTH CARE, INC",PROPRIETARY,171 N. ALTADENA DR. SUITE 225,PASADENA,CA,91107,7479985353,969,57,969 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559029,ASPIRE HOME HEALTH,PROPRIETARY,3524 BREAKWATER AVE,HAYWARD,CA,94545,5102991250,962,57,962 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559063,BRIDGE HOME HEALTH,PROPRIETARY,2930 INLAND EMPIRE BLVD SUITE 120,ONTARIO,CA,91764,9513329777,972,57,972 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559475,"NARVISTA HOME HEALTH, INC",PROPRIETARY,421 ARDEN AVE,GLENDALE,CA,91203,8189252725,968,57,968 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,087022,SAINT FRANCIS HOME CARE,NON-PROFIT,"100 COMMERCE DRIVE, SUITE 100",NEWARK,DE,19713,3025758240,972,57,972 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109632,APEX HOME HEALTH CARE LLC,PROPRIETARY,7015 BERACASA WAY STE 204,BOCA RATON,FL,33433,-,969,57,969 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,117096,GEORGIA HOME HEALTH,PROPRIETARY,2000 RIVEREDGE PARKWAY SUITE 925,ATLANTA,GA,30328,7706881000,969,57,969 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,157660,KORT,PROPRIETARY,3453 E 10TH STREET,JEFFERSONVILLE,IN,47130,8129480549,971,57,971 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,178055,L & C HOME HEALTH AGENCY INC,NON-PROFIT,1105 TAYLOR AVE,COLBY,KS,67701,7854657444,964,57,964 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
